date, L Income, L 2020, L 2030, L 2040, L 2050, G Fund, F Fund, C Fund, S Fund, I Fund, 
12/5/16,18.3171,24.2633,26.5112,28.2766,16.0757,15.1612,17.4097,30.3585,40.5549,24.0159, 
12/2/16,18.2849,24.1779,26.3742,28.1055,15.9648,15.1582,17.4048,30.18,40.0063,23.7978, 
12/1/16,18.2802,24.171,26.3659,28.0964,15.9601,15.1572,17.3559,30.1681,39.9937,23.8026, 
11/30/16,18.2933,24.2031,26.4163,28.1589,15.9996,15.1564,17.4207,30.2732,40.2666,23.7835, 
11/29/16,18.3033,24.2279,26.455,28.2064,16.0293,15.1556,17.4698,30.347,40.3684,23.8124, 
11/28/16,18.2953,24.2092,26.4266,28.1719,16.0078,15.1548,17.444,30.2992,40.3541,23.7624, 
11/25/16,18.31,24.26,26.5141,28.2835,16.0819,15.1525,17.3923,30.4551,40.7822,23.8537, 
11/23/16,18.2944,24.2179,26.4464,28.1996,16.0277,15.1509,17.402,30.3356,40.6168,23.7532, 
11/22/16,18.2904,24.2043,26.4231,28.1695,16.0072,15.1501,17.4359,30.31,40.4305,23.7239, 
11/21/16,18.2804,24.1786,26.3821,28.118,15.9738,15.1493,17.4237,30.2426,40.1711,23.712, 
11/18/16,18.2526,24.1042,26.2634,27.971,15.8794,15.147,17.4268,30.0187,39.9141,23.5512, 
11/17/16,18.2718,24.1537,26.3411,28.0663,15.9392,15.1462,17.4842,30.0855,39.8602,23.8203, 
11/16/16,18.2552,24.104,26.2591,27.9633,15.8718,15.1454,17.5289,29.9434,39.5958,23.6984, 
11/15/16,18.2662,24.1382,26.3157,28.0342,15.9178,15.1446,17.507,29.9829,39.6144,23.9176, 
11/14/16,18.2388,24.0631,26.1954,27.8853,15.8224,15.1438,17.5049,29.7529,39.411,23.7408, 
11/10/16,18.2434,24.0698,26.2004,27.8855,15.8174,15.1406,17.6059,29.7938,38.4108,23.9993, 
11/9/16,18.2461,24.0749,26.2069,27.8924,15.8207,15.1399,17.6451,29.7327,38.1786,24.1855, 
11/8/16,18.218,23.9808,26.0471,27.6894,15.6853,15.1391,17.8189,29.4049,37.3727,24.0925, 
11/7/16,18.2047,23.9429,25.9858,27.6134,15.6363,15.1383,17.8451,29.2801,37.2496,24.0138, 
11/4/16,18.1424,23.7709,25.7103,27.2722,15.417,15.1359,17.8696,28.6429,36.4512,23.8941, 
11/3/16,18.1506,23.7967,25.7525,27.3241,15.4502,15.1352,17.8483,28.69,36.3272,24.0842, 
11/2/16,18.1629,23.8314,25.8087,27.3941,15.4952,15.1344,17.8589,28.8069,36.4955,24.1251, 
11/1/16,18.187,23.9012,25.923,27.5374,15.5883,15.1336,17.8507,28.9922,36.9483,24.2612, 
10/31/16,18.2046,23.9527,26.0074,27.6431,15.6569,15.1329,17.8404,29.19,37.3009,24.2656, 
10/28/16,18.1999,23.9441,25.995,27.6278,15.647,15.1309,17.8267,29.1936,37.1471,24.2626, 
10/27/16,18.2069,23.9644,26.0279,27.6684,15.6729,15.1302,17.8278,29.2825,37.1726,24.2836, 
10/26/16,18.2234,24.008,26.0981,27.7564,15.7296,15.1296,17.8721,29.3695,37.5468,24.3561, 
10/25/16,18.2304,24.0265,26.1279,27.794,15.7538,15.1289,17.9017,29.4204,37.7916,24.3341, 
10/24/16,18.243,24.0634,26.1888,27.8708,15.804,15.1283,17.899,29.5314,38.1086,24.3639, 
10/21/16,18.2292,24.0265,26.13,27.7979,15.7568,15.1262,17.9151,29.3917,37.8916,24.3559, 
10/20/16,18.2336,24.0404,26.1532,27.827,15.7758,15.1256,17.9119,29.3942,37.9137,24.4621, 
10/19/16,18.237,24.0515,26.1721,27.8511,15.7916,15.1249,17.907,29.4325,38.0234,24.4648, 
10/18/16,18.2248,24.0188,26.1198,27.7859,15.7497,15.1243,17.9027,29.3638,37.8611,24.3688, 
10/17/16,18.1963,23.9418,25.9968,27.6336,15.6521,15.1236,17.8838,29.1843,37.623,24.1233, 
10/14/16,18.2051,23.9723,26.0486,27.6988,15.6948,15.1216,17.8553,29.2722,37.6992,24.2372, 
10/13/16,18.201,23.9584,26.0252,27.6698,15.6756,15.1209,17.8966,29.2663,37.7867,24.0872, 
10/12/16,18.2124,23.9952,26.0873,27.7483,15.7273,15.1203,17.8579,29.3561,38.0058,24.2027, 
10/11/16,18.2195,24.0156,26.1207,27.79,15.7542,15.1196,17.866,29.3205,37.9911,24.4247, 
10/7/16,18.2451,24.0904,26.2433,27.9432,15.8529,15.1169,17.8816,29.5532,38.2957,24.58, 
10/6/16,18.2584,24.1294,26.3074,28.0238,15.9054,15.1163,17.8792,29.6489,38.5399,24.675, 
10/5/16,18.2631,24.1427,26.3293,28.0517,15.9236,15.1156,17.894,29.6336,38.6514,24.7656, 
10/4/16,18.2538,24.1156,26.285,27.9962,15.8874,15.115,17.9151,29.4949,38.4446,24.8174, 
10/3/16,18.2675,24.1506,26.3403,28.0644,15.9304,15.1143,17.9652,29.6387,38.6419,24.7891, 
9/30/16,18.2739,24.172,26.3751,28.1083,15.9588,15.1123,17.9737,29.7319,38.7974,24.7693, 
9/29/16,18.2518,24.1044,26.2674,27.9738,15.8711,15.1116,18.0164,29.4972,38.4551,24.6906, 
9/28/16,18.286,24.2066,26.4295,28.1758,16.002,15.111,18.0037,29.7735,38.9125,24.9259, 
9/27/16,18.2599,24.1312,26.3108,28.0281,15.9065,15.1103,18.0101,29.6102,38.5993,24.6917, 
9/26/16,18.2439,24.089,26.2464,27.9494,15.8569,15.1096,17.9819,29.4191,38.488,24.7137, 
9/23/16,18.2716,24.1752,26.3845,28.1218,15.9686,15.1076,17.9617,29.6716,38.7766,24.9332, 
9/22/16,18.292,24.2374,26.4834,28.2451,16.0485,15.107,17.9444,29.8426,39.0025,25.096, 
9/21/16,18.2502,24.1212,26.3023,28.0203,15.9041,15.1063,17.9015,29.6496,38.53,24.6755, 
9/20/16,18.2086,24.0026,26.1165,27.79,15.756,15.1057,17.8925,29.3288,38.0439,24.416, 
9/19/16,18.2018,23.9864,26.0929,27.7619,15.7388,15.105,17.8718,29.3199,38.1609,24.2856, 
9/16/16,18.1916,23.9606,26.0532,27.7123,15.7066,15.103,17.8653,29.3201,37.9424,24.1721, 
9/15/16,18.2078,24.0085,26.1286,27.8057,15.7667,15.1023,17.8661,29.4306,38.0534,24.3389, 
9/14/16,18.1786,23.9247,25.9973,27.6429,15.6617,15.1017,17.871,29.131,37.6298,24.2894, 
9/13/16,18.1802,23.9343,26.0144,27.665,15.6769,15.101,17.8345,29.1469,37.6642,24.3554, 
9/12/16,18.2397,24.1029,26.278,27.9917,15.8865,15.1003,17.8871,29.5764,38.3509,24.751, 
9/9/16,18.1942,23.9741,26.0768,27.7426,15.7263,15.0983,17.8853,29.1464,37.8641,24.5743, 
9/8/16,18.2873,24.2419,26.4985,28.2671,16.0641,15.0977,17.9397,29.8789,38.991,25.1595, 
9/7/16,18.2982,24.2676,26.5369,28.3139,16.0929,15.097,18.0125,29.9445,39.107,25.183, 
9/6/16,18.2912,24.2483,26.5062,28.2751,16.0674,15.0963,18.0083,29.9415,38.9038,25.1074, 
9/2/16,18.266,24.1853,26.4112,28.1591,15.9944,15.0936,17.9557,29.8518,38.85,24.8224, 
9/1/16,18.2433,24.1178,26.3039,28.0248,15.9068,15.093,17.9783,29.7252,38.494,24.5971, 
8/31/16,18.2366,24.0991,26.2747,27.9884,15.8832,15.0924,17.9811,29.7263,38.4527,24.4665, 
8/30/16,18.2442,24.1226,26.3124,28.0355,15.9138,15.0918,17.9795,29.7916,38.5745,24.5153, 
8/29/16,18.2472,24.1315,26.3262,28.0523,15.9243,15.0912,17.9873,29.845,38.5647,24.5047, 
8/26/16,18.2278,24.0849,26.2564,27.9673,15.871,15.0893,17.9228,29.6859,38.3379,24.5085, 
8/25/16,18.2431,24.1257,26.3195,28.0451,15.9204,15.0887,17.9705,29.7322,38.4319,24.7003, 
8/24/16,18.2496,24.1438,26.3474,28.079,15.9415,15.0881,17.987,29.7723,38.3518,24.7991, 
8/23/16,18.2656,24.1915,26.4235,28.1742,16.0033,15.0875,17.9892,29.9274,38.6736,24.8338, 
8/22/16,18.252,24.1527,26.3621,28.0975,15.9535,15.0869,17.9885,29.868,38.4543,24.6966, 
8/19/16,18.2464,24.1435,26.35,28.0832,15.945,15.085,17.9501,29.8841,38.374,24.6606, 
8/18/16,18.2562,24.1693,26.3898,28.1319,15.9756,15.0844,17.9857,29.923,38.3938,24.7781, 
8/17/16,18.2418,24.131,26.3303,28.058,15.9281,15.0838,17.9587,29.8566,38.156,24.6778, 
8/16/16,18.2385,24.1247,26.3222,28.0492,15.9235,15.0832,17.9388,29.7937,38.2419,24.7132, 
8/15/16,18.2583,24.1822,26.413,28.1627,15.9967,15.0826,17.9548,29.9523,38.5741,24.806, 
8/12/16,18.248,24.1524,26.3656,28.1028,15.9571,15.0807,17.9821,29.8653,38.2537,24.8043, 
8/11/16,18.2444,24.1479,26.3608,28.0976,15.9549,15.0801,17.9334,29.8876,38.264,24.7651, 
8/10/16,18.2288,24.0979,26.2804,27.9971,15.889,15.0795,17.9926,29.7429,38.1119,24.6152, 
8/9/16,18.2308,24.1082,26.2988,28.0213,15.9057,15.0789,17.9575,29.8173,38.3075,24.5462, 
8/8/16,18.2131,24.062,26.2279,27.934,15.8503,15.0783,17.9165,29.8044,38.2548,24.258, 
8/5/16,18.2062,24.0462,26.2048,27.9059,15.8326,15.0764,17.907,29.8287,38.2609,24.1169, 
8/4/16,18.1858,23.982,26.102,27.7775,15.7487,15.0758,17.968,29.5737,37.9101,24.0883, 
8/3/16,18.1745,23.9547,26.0611,27.7277,15.7176,15.0752,17.9243,29.5598,37.8893,23.9358, 
8/2/16,18.1746,23.9556,26.0624,27.7286,15.7177,15.0746,17.9262,29.4587,37.6034,24.1872, 
8/1/16,18.1967,24.0176,26.1598,27.8501,15.796,15.074,17.964,29.6464,38.0724,24.2129, 
7/29/16,18.2126,24.0612,26.2275,27.9339,15.8492,15.0734,18.0017,29.6841,38.1467,24.4466, 
7/28/16,18.1827,23.9824,26.1066,27.7849,15.7544,15.0715,17.9534,29.6354,38.0222,23.9991, 
7/27/16,18.1787,23.9722,26.0909,27.7656,15.742,15.0709,17.9514,29.5853,37.9377,24.027, 
7/26/16,18.1756,23.9683,26.0869,27.7616,15.7405,15.0703,17.91,29.6196,38.0036,23.9539, 
7/25/16,18.1691,23.9503,26.0584,27.7254,15.7167,15.0697,17.9085,29.6091,37.7969,23.902, 
7/22/16,18.1742,23.9678,26.0869,27.7612,15.7398,15.0679,17.9141,29.6983,37.8974,23.8782, 
7/21/16,18.1658,23.9442,26.05,27.7151,15.7099,15.0673,17.9159,29.5636,37.6491,23.9798, 
7/20/16,18.1715,23.9629,26.0802,27.753,15.7346,15.0667,17.9051,29.6703,37.7917,23.928, 
7/19/16,18.1527,23.9074,25.9924,27.6434,15.6634,15.066,17.9224,29.5404,37.5152,23.781, 
7/18/16,18.1619,23.9376,26.0414,27.7052,15.704,15.0654,17.8998,29.582,37.6637,23.9177, 
7/15/16,18.152,23.9132,26.0047,27.6605,15.6757,15.0636,17.8918,29.5104,37.5852,23.8799, 
7/14/16,18.1585,23.9282,26.0267,27.6866,15.6913,15.063,17.9393,29.5379,37.5442,23.9413, 
7/13/16,18.1433,23.881,25.9518,27.5939,15.6311,15.0624,17.9862,29.3827,37.4698,23.8165, 
7/12/16,18.1423,23.8833,25.9578,27.6028,15.6381,15.0618,17.9448,29.3761,37.5739,23.8382, 
7/11/16,18.1055,23.773,25.7836,27.3859,15.4975,15.0612,17.994,29.1715,37.1728,23.4222, 
7/8/16,18.0837,23.7099,25.6846,27.2628,15.4175,15.0593,18.0309,29.0721,36.8973,23.1796, 
7/7/16,18.028,23.5528,25.4402,26.9606,15.2239,15.0587,18.0084,28.6355,36.1794,22.9044, 
7/6/16,18.0262,23.5496,25.4356,26.9546,15.22,15.0581,17.9958,28.6577,36.0818,22.8891, 
7/5/16,18.0167,23.5215,25.3914,26.8999,15.1845,15.0575,18.0137,28.4949,35.8587,22.9871, 
7/1/16,18.0508,23.6333,25.5718,27.126,15.3324,15.055,17.9247,28.6895,36.3403,23.4437, 
6/30/16,18.0331,23.586,25.5015,27.04,15.278,15.0543,17.8874,28.6282,36.1915,23.2664, 
6/29/16,17.9866,23.4496,25.2957,26.7869,15.116,15.0535,17.8894,28.2455,35.6309,23.05, 
6/28/16,17.9208,23.2576,25.007,26.4324,14.8896,15.0527,17.8891,27.7685,34.9063,22.6477, 
6/27/16,17.8435,23.0311,24.6656,26.0128,14.6214,15.052,17.8833,27.2773,34.2272,21.9926, 
6/24/16,17.9151,23.2613,25.0229,26.459,14.912,15.0497,17.7875,27.7791,35.3053,22.6615, 
6/23/16,18.0898,23.7946,25.8375,27.4668,15.5616,15.0489,17.6869,28.8155,36.7835,24.6, 
6/22/16,18.0289,23.6105,25.5564,27.1187,15.3369,15.0481,17.7206,28.435,36.1225,24.0214, 
6/21/16,18.0311,23.6196,25.5713,27.1377,15.3496,15.0474,17.7112,28.4817,36.248,23.9852, 
6/20/16,18.0223,23.5932,25.5319,27.0899,15.3192,15.0466,17.7281,28.402,36.2896,23.8973, 
6/17/16,17.9649,23.4245,25.2764,26.7746,15.1164,15.0443,17.7503,28.2374,35.9012,23.0561, 
6/16/16,17.9679,23.4305,25.2845,26.7836,15.1211,15.0435,17.7898,28.3303,35.9425,22.9307, 
6/15/16,17.9618,23.4167,25.2654,26.7616,15.1081,15.0428,17.7659,28.2371,35.9909,22.9713, 
6/14/16,17.9531,23.3941,25.2318,26.7199,15.0815,15.042,17.7468,28.2868,35.9079,22.7745, 
6/13/16,17.9744,23.4582,25.3295,26.8408,15.1592,15.0412,17.7538,28.3357,36.0267,23.1309, 
6/10/16,18.0086,23.5665,25.4967,27.0486,15.2935,15.0389,17.7392,28.5592,36.3681,23.5061, 
6/9/16,18.0636,23.7361,25.7576,27.373,15.5036,15.0381,17.713,28.823,36.9546,24.202, 
6/8/16,18.0809,23.7925,25.8455,27.4831,15.5754,15.0374,17.6864,28.8713,37.1535,24.5064, 
6/7/16,18.0669,23.7536,25.7871,27.4111,15.5294,15.0366,17.67,28.7701,36.9661,24.4467, 
6/6/16,18.0514,23.709,25.7194,27.3275,15.4756,15.0359,17.6685,28.7324,36.8499,24.2146, 
6/3/16,18.0309,23.6513,25.6324,27.2199,15.4062,15.0335,17.6722,28.5917,36.517,24.1212, 
6/2/16,18.0217,23.6354,25.6119,27.1968,15.3937,15.0328,17.5838,28.6748,36.7162,23.8634, 
6/1/16,18.0135,23.6152,25.5821,27.1598,15.3703,15.032,17.5538,28.5907,36.4482,23.952, 
5/31/16,18.0135,23.6144,25.5801,27.1564,15.3673,15.0313,17.5703,28.5534,36.2385,24.0673, 
5/27/16,18.0108,23.6134,25.5804,27.1572,15.3681,15.0284,17.5527,28.5802,36.1346,24.0785, 
5/26/16,17.9986,23.5771,25.525,27.0883,15.3233,15.0277,17.5617,28.4534,35.8625,24.0931, 
5/25/16,17.9904,23.5593,25.5002,27.0591,15.3059,15.027,17.514,28.455,35.9241,23.9684, 
5/24/16,17.9657,23.4857,25.3889,26.922,15.2179,15.0263,17.5301,28.2565,35.693,23.8052, 
5/23/16,17.9146,23.3353,25.161,26.641,15.0376,15.0256,17.5304,27.8742,35.0887,23.4904, 
5/20/16,17.9209,23.357,25.195,26.6832,15.0646,15.0235,17.5368,27.9314,35.1407,23.5531, 
5/19/16,17.8907,23.2689,25.0612,26.5173,14.9577,15.0228,17.5294,27.7601,34.6492,23.3391, 
5/18/16,17.9071,23.323,25.145,26.6218,15.0258,15.0221,17.493,27.8627,34.8636,23.532, 
5/17/16,17.9115,23.3264,25.1473,26.6229,15.0242,15.0214,17.5933,27.8531,34.8209,23.5352, 
5/16/16,17.9371,23.4031,25.264,26.7669,15.1167,15.0207,17.5992,28.109,35.2164,23.5736, 
5/13/16,17.9078,23.3161,25.132,26.6042,15.0116,15.0185,17.6375,27.8336,34.826,23.4771, 
5/12/16,17.9342,23.3984,25.258,26.7595,15.1116,15.0178,17.6098,28.069,35.0494,23.6674, 
5/11/16,17.9419,23.4212,25.2929,26.8033,15.1399,15.0171,17.6272,28.071,35.1956,23.7794, 
5/10/16,17.9635,23.4888,25.3967,26.9319,15.223,15.0164,17.6067,28.327,35.5744,23.7721, 
5/9/16,17.9208,23.3641,25.2086,26.7009,15.0753,15.0157,17.6027,27.9774,35.1839,23.5284, 
5/6/16,17.916,23.3554,25.1971,26.6874,15.0671,15.0136,17.5871,27.9561,35.1235,23.5376, 
5/5/16,17.9088,23.333,25.1628,26.6447,15.0392,15.0129,17.6089,27.8637,34.9583,23.5629, 
5/4/16,17.9114,23.3457,25.184,26.6722,15.0581,15.0122,17.578,27.8639,35.089,23.635, 
5/3/16,17.9382,23.4275,25.3091,26.8271,15.1577,15.0115,17.5717,28.0242,35.3241,23.9282, 
5/2/16,17.9711,23.533,25.4723,27.0305,15.2903,15.0108,17.5192,28.2685,35.8864,24.1804, 
4/29/16,17.9445,23.4521,25.3492,26.8784,15.1919,15.0093,17.5566,28.0492,35.5944,24.0022, 
4/28/16,17.9606,23.5056,25.4324,26.9821,15.2594,15.0079,17.5327,28.1919,35.8102,24.1319, 
4/27/16,17.9902,23.5976,25.5737,27.1574,15.3727,15.0072,17.5121,28.4526,36.2042,24.301, 
4/26/16,17.9832,23.5839,25.5547,27.1348,15.3593,15.0065,17.4589,28.4037,36.0868,24.3475, 
4/25/16,17.9739,23.5549,25.5095,27.0776,15.3215,15.0058,17.4763,28.3506,35.7753,24.31, 
4/22/16,17.9811,23.5798,25.5491,27.1277,15.3541,15.0036,17.4855,28.4019,35.9801,24.3566, 
4/21/16,17.9849,23.5911,25.5655,27.1464,15.3651,15.0029,17.4925,28.4003,35.6896,24.543, 
4/20/16,17.9965,23.6264,25.6194,27.2131,15.4079,15.0022,17.4987,28.548,35.876,24.5154, 
4/19/16,17.9947,23.6169,25.6038,27.1932,15.394,15.0015,17.5468,28.5246,35.8281,24.474, 
4/18/16,17.9706,23.5466,25.4977,27.0626,15.3104,15.0008,17.5451,28.4368,35.7377,24.1196, 
4/15/16,17.95,23.4883,25.4103,26.9554,15.2418,14.9987,17.5576,28.2516,35.5478,24.041, 
4/14/16,17.9489,23.4892,25.4124,26.9581,15.2439,14.998,17.5294,28.2794,35.4696,24.0492, 
4/13/16,17.9383,23.4583,25.3662,26.9017,15.2079,14.9973,17.5367,28.2717,35.5393,23.8101, 
4/12/16,17.8924,23.3255,25.1655,26.6538,15.0488,14.9966,17.5134,27.9865,34.8771,23.5129, 
4/11/16,17.8548,23.2117,24.9928,26.4409,14.9119,14.9959,17.5499,27.7176,34.5503,23.1858, 
4/8/16,17.861,23.2334,25.0267,26.4831,14.939,14.9937,17.5552,27.7938,34.6534,23.2018, 
4/7/16,17.8327,23.1492,24.8991,26.3256,14.8377,14.993,17.5696,27.7164,34.4933,22.7568, 
4/6/16,17.8728,23.2747,25.0908,26.5626,14.9906,14.9923,17.5169,28.0514,34.945,23.0396, 
4/5/16,17.8329,23.1556,24.9101,26.3397,14.8473,14.9916,17.5372,27.7497,34.5158,22.7632, 
4/4/16,17.8756,23.288,25.1123,26.5896,15.0084,14.9909,17.4956,28.0339,34.8682,23.2083, 
4/1/16,17.8813,23.3108,25.1494,26.6369,15.0398,14.9888,17.4806,28.118,35.1239,23.1823, 
3/31/16,17.8833,23.318,25.1606,26.6511,15.0491,14.9881,17.4856,27.9408,34.988,23.5561, 
3/30/16,17.8878,23.3375,25.1901,26.6872,15.0726,14.9874,17.4438,27.9977,34.8558,23.6766, 
3/29/16,17.8692,23.2815,25.1082,26.5873,15.0089,14.9867,17.4503,27.8737,34.7898,23.4925, 
3/28/16,17.824,23.1506,24.916,26.3506,14.8576,14.9859,17.3963,27.6242,34.0965,23.2119, 
3/24/16,17.8109,23.1183,24.8706,26.296,14.8235,14.9831,17.3762,27.609,34.0656,23.0404, 
3/23/16,17.8258,23.1625,24.9352,26.3746,14.873,14.9824,17.3997,27.6193,33.9884,23.3596, 
3/22/16,17.8508,23.2478,25.0643,26.5362,14.979,14.9816,17.3437,27.7967,34.5659,23.534, 
3/21/16,17.8501,23.2468,25.0631,26.5346,14.9778,14.9809,17.3448,27.8166,34.5418,23.5072, 
3/18/16,17.8531,23.2558,25.0768,26.5515,14.9882,14.9788,17.3819,27.7886,34.5472,23.6071, 
3/17/16,17.8399,23.2205,25.0256,26.489,14.9487,14.9781,17.3504,27.6669,34.3014,23.6475, 
3/16/16,17.8084,23.1303,24.8938,26.3273,14.8458,14.9774,17.3096,27.4854,33.8933,23.45, 
3/15/16,17.7819,23.0541,24.7826,26.191,14.759,14.9767,17.2782,27.3305,33.586,23.27, 
3/14/16,17.8005,23.1131,24.8712,26.3017,14.831,14.976,17.2769,27.38,33.9933,23.482, 
3/11/16,17.7955,23.1058,24.8627,26.2928,14.8264,14.9738,17.2481,27.4127,34.0967,23.3699, 
3/10/16,17.7303,22.9068,24.5701,25.9335,14.5961,14.9731,17.2647,26.9632,33.3623,22.9039, 
3/9/16,17.7345,22.9197,24.59,25.9589,14.6128,14.9724,17.2774,26.9574,33.5542,22.9376, 
3/8/16,17.7186,22.8684,24.5141,25.8655,14.5523,14.9717,17.3157,26.8174,33.3871,22.8321, 
3/7/16,17.7571,22.9943,24.7023,26.0992,14.7042,14.971,17.2608,27.1166,34.1277,23.0425, 
3/4/16,17.7537,22.9872,24.6922,26.0861,14.6953,14.9688,17.263,27.0905,33.8737,23.128, 
3/3/16,17.7343,22.926,24.6018,25.9748,14.6235,14.9681,17.2935,27.0009,33.6958,22.8848, 
3/2/16,17.7079,22.8502,24.4909,25.8386,14.5365,14.9674,17.2659,26.904,33.347,22.6372, 
3/1/16,17.689,22.7945,24.4095,25.7385,14.4723,14.9667,17.2611,26.7895,33.0137,22.5466, 
2/29/16,17.6135,22.5614,24.0683,25.3217,14.2059,14.9659,17.3246,26.1642,32.3234,22.1002, 
2/26/16,17.6274,22.6102,24.1408,25.4104,14.2627,14.9636,17.2994,26.3757,32.4338,22.0988, 
2/25/16,17.6329,22.6216,24.1553,25.4259,14.2706,14.9629,17.3519,26.4224,32.2277,22.1536, 
2/24/16,17.5867,22.4886,23.9631,25.1926,14.1233,14.9621,17.3122,26.1198,31.8719,21.8461, 
2/23/16,17.5799,22.4693,23.935,25.1579,14.101,14.9614,17.3125,26.0026,31.6396,21.9771, 
2/22/16,17.6225,22.6006,24.1268,25.3917,14.2498,14.9607,17.2929,26.3282,31.9506,22.2883, 
2/19/16,17.5744,22.4601,23.9233,25.1442,14.0926,14.9583,17.296,25.9538,31.5006,22.06, 
2/18/16,17.5799,22.4786,23.9506,25.1774,14.1137,14.9576,17.29,25.9509,31.4281,22.226, 
2/17/16,17.5856,22.5035,23.9886,25.2247,14.145,14.9569,17.2343,26.0707,31.5643,22.1939, 
2/16/16,17.5243,22.3192,23.7211,24.8989,13.9378,14.9561,17.2606,25.6448,30.9643,21.7959, 
2/12/16,17.4557,22.1198,23.4336,24.5497,13.7162,14.953,17.2698,25.2199,30.2349,21.3697, 
2/11/16,17.3967,21.9371,23.1675,24.2255,13.5093,14.9523,17.3481,24.7348,29.6392,21.053, 
2/10/16,17.4416,22.0743,23.3672,24.4685,13.6638,14.9515,17.3274,25.0378,30.0193,21.4002, 
2/9/16,17.4404,22.0741,23.3675,24.469,13.6643,14.9508,17.3064,25.0341,29.9402,21.4463, 
2/8/16,17.4538,22.1152,23.4282,24.5438,13.7123,14.95,17.3142,25.0457,30.1145,21.6558, 
2/5/16,17.5097,22.2969,23.6973,24.8754,13.926,14.9477,17.241,25.4024,30.8387,22.167, 
2/4/16,17.5712,22.4849,23.9734,25.2143,14.143,14.947,17.2333,25.8789,31.7752,22.4166, 
2/3/16,17.5589,22.4505,23.9234,25.1528,14.1037,14.9463,17.2204,25.8348,31.5609,22.3293, 
2/2/16,17.5422,22.3999,23.8496,25.0629,14.0463,14.9455,17.2361,25.6976,31.4258,22.2309, 
2/1/16,17.607,22.6061,24.1539,25.4367,14.2868,14.9448,17.1594,26.185,32.1792,22.7017, 
1/29/16,17.6116,22.6159,24.1674,25.4524,14.2957,14.9439,17.2071,26.1963,32.1616,22.7409, 
1/28/16,17.5199,22.3524,23.7863,24.9889,14.002,14.9411,17.1509,25.5626,31.2149,22.2699, 
1/27/16,17.5157,22.3436,23.7755,24.9775,13.996,14.9402,17.1379,25.4201,31.2914,22.4208, 
1/26/16,17.5412,22.4215,23.8894,25.1169,14.0848,14.9392,17.1418,25.6976,31.7201,22.3768, 
1/25/16,17.4849,22.2559,23.6484,24.8226,13.8975,14.9383,17.1216,25.339,31.0796,22.0172, 
1/22/16,17.531,22.4008,23.8614,25.0835,14.0643,14.9355,17.1069,25.7413,31.7509,22.1752, 
1/21/16,17.4542,22.1723,23.5298,24.6798,13.8077,14.9346,17.1159,25.2294,30.9826,21.6702, 
1/20/16,17.4349,22.1136,23.4451,24.5774,13.7427,14.9337,17.1417,25.0985,30.9839,21.4586, 
1/19/16,17.4892,22.278,23.6834,24.8662,13.9255,14.9328,17.133,25.391,31.0528,22.1261, 
1/15/16,17.4795,22.2578,23.6578,24.838,13.9093,14.9291,17.1256,25.3777,31.4042,21.9039, 
1/14/16,17.5607,22.5081,24.0234,25.2841,14.1937,14.9282,17.0809,25.9365,31.987,22.6033, 
1/13/16,17.5173,22.3752,23.8293,25.0474,14.0426,14.9272,17.1164,25.5099,31.5979,22.458, 
1/12/16,17.5913,22.6016,24.1615,25.4544,14.3028,14.9263,17.1068,26.1594,32.6053,22.6922, 
1/11/16,17.5673,22.5381,24.0716,25.3467,14.2362,14.9254,17.0491,25.9571,32.5205,22.6278, 
1/8/16,17.5638,22.5314,24.0638,25.3388,14.2317,14.9226,17.0663,25.9348,32.7101,22.5568, 
1/7/16,17.6067,22.6661,24.2631,25.5842,14.3895,14.9217,17.0484,26.2188,33.177,22.9324, 
1/6/16,17.6823,22.9007,24.6099,26.0109,14.6634,14.9208,17.0348,26.8551,34.1067,23.3206, 
1/5/16,17.7215,23.0296,24.8022,26.2487,14.8175,14.9199,16.9744,27.202,34.647,23.5576, 
1/4/16,17.7197,23.0257,24.7972,26.2429,14.814,14.9189,16.9765,27.1472,34.6186,23.631, 
12/31/15,17.7733,23.2085,25.0635,26.5715,15.0263,14.9154,16.9549,27.5622,35.2356,24.0952, 
12/30/15,17.8066,23.3216,25.2267,26.7707,15.1556,14.9146,16.9249,27.8239,35.5126,24.4184, 
12/29/15,17.827,23.3871,25.3226,26.8905,15.2319,14.9137,16.915,28.0236,35.8047,24.4757, 
12/28/15,17.795,23.2811,25.1691,26.7015,15.1101,14.9128,16.9799,27.723,35.4625,24.2816, 
12/24/15,17.7991,23.3039,25.2052,26.7481,15.1407,14.9093,16.9596,27.7831,35.6084,24.3272, 
12/23/15,17.8015,23.3149,25.2208,26.7663,15.1527,14.9084,16.9421,27.8272,35.5749,24.3623, 
12/22/15,17.7493,23.1452,24.9775,26.4695,14.9611,14.9076,16.9607,27.4848,35.0903,23.8679, 
12/21/15,17.7238,23.0651,24.862,26.3271,14.8703,14.9067,16.9971,27.2413,34.8034,23.7743, 
12/18/15,17.7042,23.0143,24.79,26.2382,14.8154,14.9041,16.9983,27.0266,34.6047,23.8359, 
12/17/15,17.7523,23.1656,25.0078,26.5052,14.9855,14.9032,16.9751,27.5157,35.0221,24.0177, 
12/16/15,17.7924,23.2935,25.1933,26.7344,15.1314,14.9023,16.932,27.9327,35.4711,24.1385, 
12/15/15,17.7354,23.1105,24.9313,26.4149,14.9258,14.9015,16.9483,27.531,34.9541,23.6595, 
